customer_id,total_orders,total_spending,average_order_value,average_items,weekend_orders,late_night_orders,active_days,ordering_frequency,average_rating_given,customer_cluster,dbscan_cluster
C00252,1.0,175.35,175.35,5.0,1.0,0.0,1.0,1.0,5.0,0,-1
C00253,5.0,3166.72,633.3439999999999,4.2,1.0,0.0,83.0,0.060240963855421686,3.6666666666666665,2,0
C00254,6.0,5212.27,868.7116666666667,3.6666666666666665,0.0,2.0,67.0,0.08955223880597014,2.8333333333333335,2,0
C00255,3.0,5120.1900000000005,1706.7300000000002,3.3333333333333335,0.0,1.0,26.0,0.11538461538461539,2.6666666666666665,2,0
C00256,3.0,2792.5299999999997,930.8433333333332,3.6666666666666665,1.0,0.0,44.0,0.06818181818181818,3.0,2,0
C00257,7.0,8609.57,1229.9385714285713,3.857142857142857,3.0,2.0,79.0,0.08860759493670886,3.5,1,0
C00258,5.0,7744.28,1548.856,3.6,2.0,3.0,43.0,0.11627906976744186,3.25,1,0
C00259,5.0,6019.42,1203.884,2.6,3.0,1.0,64.0,0.078125,5.0,1,0
C00260,7.0,8106.95,1158.1357142857144,4.285714285714286,3.0,0.0,68.0,0.10294117647058823,3.3333333333333335,1,0
C00261,2.0,3836.66,1918.33,6.0,0.0,0.0,14.0,0.14285714285714285,3.5848081591677903,2,0
C00262,4.0,2412.24,603.06,3.75,2.0,2.0,77.0,0.05194805194805195,4.5,2,0
C00263,7.0,8007.67,1143.952857142857,4.428571428571429,1.0,1.0,71.0,0.09859154929577464,2.5,1,0
C00264,5.0,6474.59,1294.9180000000001,3.0,2.0,1.0,78.0,0.0641025641025641,1.8,1,0
C00265,6.0,5747.0,957.8333333333334,3.0,1.0,2.0,52.0,0.11538461538461539,3.4,1,0
C00266,2.0,3280.19,1640.095,4.5,1.0,0.0,2.0,1.0,5.0,0,1
C00267,3.0,1848.62,616.2066666666666,4.0,0.0,0.0,17.0,0.17647058823529413,1.0,2,0
C00268,2.0,2541.7400000000002,1270.8700000000001,3.0,1.0,1.0,13.0,0.15384615384615385,3.5,2,0
C00269,9.0,8942.39,993.5988888888888,3.7777777777777777,2.0,2.0,56.0,0.16071428571428573,3.625,1,0
C00270,5.0,5016.8099999999995,1003.3619999999999,3.2,2.0,0.0,64.0,0.078125,4.0,2,0
C00271,6.0,5743.2300000000005,957.205,3.3333333333333335,0.0,3.0,53.0,0.11320754716981132,2.5,1,0
C00272,6.0,6865.15,1144.1916666666666,4.666666666666667,3.0,4.0,53.0,0.11320754716981132,3.25,1,0
C00273,6.0,5996.72,999.4533333333334,3.8333333333333335,0.0,1.0,76.0,0.07894736842105263,3.5,2,0
C00274,4.0,6229.37,1557.3425,3.0,3.0,0.0,31.0,0.12903225806451613,4.666666666666667,2,0
C00275,5.0,5670.8,1134.16,3.4,2.0,2.0,55.0,0.09090909090909091,3.25,1,0
C00276,7.0,4499.83,642.8328571428572,2.857142857142857,1.0,0.0,83.0,0.08433734939759036,3.5714285714285716,2,0
C00277,4.0,4977.38,1244.345,3.5,1.0,0.0,56.0,0.07142857142857142,4.0,2,0
C00278,7.0,8912.05,1273.1499999999999,3.857142857142857,1.0,1.0,69.0,0.10144927536231885,5.0,1,0
C00279,8.0,7874.48,984.31,3.0,2.0,1.0,83.0,0.0963855421686747,3.3333333333333335,1,0
C00280,4.0,4664.2699999999995,1166.0674999999999,4.75,0.0,1.0,28.0,0.14285714285714285,4.0,2,0
C00281,2.0,2043.16,1021.58,4.0,0.0,1.0,62.0,0.03225806451612903,3.0,2,0
C00282,5.0,6598.79,1319.758,3.4,3.0,0.0,58.0,0.08620689655172414,4.0,1,0
C00283,8.0,10304.94,1288.1175,3.625,3.0,4.0,50.0,0.16,4.166666666666667,1,0
C00284,4.0,2353.89,588.4725,3.5,1.0,1.0,41.0,0.0975609756097561,3.25,2,0
C00285,5.0,5662.77,1132.554,3.8,3.0,2.0,56.0,0.08928571428571429,1.0,1,0
C00286,4.0,4585.37,1146.3425,3.0,1.0,0.0,57.0,0.07017543859649122,2.0,2,0
C00287,4.0,4272.2,1068.05,2.25,1.0,0.0,34.0,0.11764705882352941,2.6666666666666665,2,0
C00288,8.0,8721.01,1090.12625,3.5,4.0,0.0,89.0,0.0898876404494382,4.333333333333333,1,0
C00289,3.0,2122.16,707.3866666666667,4.333333333333333,2.0,0.0,85.0,0.03529411764705882,5.0,2,0
C00290,9.0,8651.18,961.2422222222223,3.7777777777777777,3.0,4.0,34.0,0.2647058823529412,4.571428571428571,1,0
C00291,1.0,698.44,698.44,5.0,1.0,0.0,1.0,1.0,3.5848081591677903,0,1
C00292,4.0,3385.44,846.36,3.5,1.0,1.0,30.0,0.13333333333333333,4.666666666666667,2,0
C00293,8.0,7870.34,983.7925,4.25,4.0,2.0,62.0,0.12903225806451613,3.4,1,0
C00294,8.0,8144.8099999999995,1018.1012499999999,2.75,4.0,2.0,80.0,0.1,3.0,1,0
C00295,5.0,2689.9,537.98,3.4,0.0,1.0,73.0,0.0684931506849315,5.0,2,0
C00296,5.0,4458.1,891.6200000000001,4.0,0.0,1.0,52.0,0.09615384615384616,3.5,2,0
C00297,5.0,6379.379999999999,1275.8759999999997,3.6,2.0,1.0,40.0,0.125,4.25,1,0
C00298,2.0,1311.22,655.61,3.0,0.0,1.0,6.0,0.3333333333333333,4.0,2,0
C00299,2.0,3300.0,1650.0,4.0,1.0,2.0,18.0,0.1111111111111111,1.0,2,0
C00300,5.0,3878.87,775.774,3.0,3.0,2.0,28.0,0.17857142857142858,3.5,2,0
C00301,8.0,6259.78,782.4725,3.375,2.0,1.0,71.0,0.11267605633802817,3.8,1,0
C00302,5.0,4115.35,823.07,4.2,2.0,0.0,72.0,0.06944444444444445,3.5,2,0
C00303,5.0,5762.35,1152.47,3.0,1.0,0.0,75.0,0.06666666666666667,3.6,2,0
C00304,9.0,10084.24,1120.471111111111,4.777777777777778,1.0,1.0,63.0,0.14285714285714285,3.2,1,0
C00305,4.0,3327.92,831.98,4.75,0.0,0.0,40.0,0.1,3.5,2,0
C00306,2.0,1935.0,967.5,4.5,0.0,0.0,9.0,0.2222222222222222,3.0,2,0
C00307,7.0,8341.63,1191.6614285714284,2.4285714285714284,3.0,0.0,81.0,0.08641975308641975,3.3333333333333335,1,0
C00308,10.0,8280.48,828.048,2.9,3.0,3.0,66.0,0.15151515151515152,3.125,1,0
C00309,2.0,362.19,181.095,2.0,0.0,1.0,73.0,0.0273972602739726,3.5,2,0
C00310,5.0,4334.5,866.9,3.0,1.0,0.0,83.0,0.060240963855421686,3.5,2,0
C00311,3.0,3157.46,1052.4866666666667,2.3333333333333335,0.0,0.0,76.0,0.039473684210526314,4.0,2,0
C00312,3.0,4048.65,1349.55,2.6666666666666665,0.0,1.0,24.0,0.125,4.0,2,0
C00313,2.0,1708.86,854.43,2.5,1.0,0.0,10.0,0.2,3.5848081591677903,2,0
C00314,3.0,1071.76,357.25333333333333,4.333333333333333,0.0,0.0,34.0,0.08823529411764706,5.0,2,0
C00315,3.0,1954.2099999999998,651.4033333333333,4.0,1.0,2.0,61.0,0.04918032786885246,4.0,2,0
C00316,5.0,5723.05,1144.6100000000001,3.8,2.0,2.0,84.0,0.05952380952380952,4.75,1,0
C00317,6.0,8852.66,1475.4433333333334,2.5,3.0,2.0,47.0,0.1276595744680851,2.3333333333333335,1,0
C00318,5.0,6002.8,1200.56,5.0,1.0,2.0,52.0,0.09615384615384616,3.75,2,0
C00319,3.0,2317.61,772.5366666666667,4.666666666666667,1.0,1.0,49.0,0.061224489795918366,5.0,2,0
C00320,3.0,3328.99,1109.6633333333332,2.6666666666666665,1.0,1.0,62.0,0.04838709677419355,3.0,2,0
C00321,2.0,1586.7600000000002,793.3800000000001,3.5,1.0,0.0,26.0,0.07692307692307693,2.5,2,0
C00322,3.0,2875.5299999999997,958.5099999999999,4.0,0.0,1.0,14.0,0.21428571428571427,5.0,2,0
C00323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5848081591677903,2,-1
C00324,4.0,3639.24,909.81,2.0,1.0,2.0,59.0,0.06779661016949153,2.75,2,0
C00325,6.0,5918.27,986.3783333333334,3.1666666666666665,0.0,1.0,57.0,0.10526315789473684,4.333333333333333,2,0
C00326,2.0,1426.46,713.23,3.0,1.0,1.0,10.0,0.2,4.0,2,0
C00327,3.0,2514.98,838.3266666666667,1.6666666666666667,1.0,0.0,36.0,0.08333333333333333,2.6666666666666665,2,0
C00328,4.0,4780.3,1195.075,4.5,1.0,1.0,57.0,0.07017543859649122,3.75,2,0
C00329,8.0,8771.78,1096.4725,3.875,4.0,3.0,77.0,0.1038961038961039,4.0,1,0
C00330,7.0,6778.56,968.3657142857144,4.0,2.0,2.0,67.0,0.1044776119402985,3.0,1,0
C00331,6.0,6635.34,1105.89,4.5,4.0,2.0,77.0,0.07792207792207792,4.166666666666667,1,0
C00332,5.0,4500.33,900.066,3.6,3.0,0.0,55.0,0.09090909090909091,3.4,2,0
C00333,4.0,4721.04,1180.26,2.75,2.0,0.0,80.0,0.05,3.5,2,0
C00334,6.0,5008.929999999999,834.8216666666666,4.166666666666667,1.0,1.0,63.0,0.09523809523809523,4.6,2,0
C00335,5.0,5056.97,1011.394,3.6,1.0,2.0,30.0,0.16666666666666666,3.5,2,0
C00336,5.0,5951.71,1190.342,3.2,1.0,0.0,58.0,0.08620689655172414,2.8,2,0
C00337,1.0,1937.47,1937.47,5.0,0.0,0.0,1.0,1.0,3.5848081591677903,0,1
C00338,2.0,1284.37,642.185,2.0,2.0,0.0,56.0,0.03571428571428571,2.0,2,0
C00339,5.0,6346.54,1269.308,5.6,0.0,2.0,48.0,0.10416666666666667,4.5,2,0
C00340,5.0,4589.34,917.868,4.6,1.0,1.0,6.0,0.8333333333333334,3.75,0,-1
C00341,1.0,1137.22,1137.22,5.0,1.0,1.0,1.0,1.0,3.0,0,1
C00342,5.0,7304.87,1460.974,4.6,2.0,0.0,62.0,0.08064516129032258,3.5,2,0
C00343,3.0,3063.8,1021.2666666666668,4.0,0.0,2.0,84.0,0.03571428571428571,4.0,2,0
C00344,7.0,6353.41,907.63,3.142857142857143,0.0,1.0,67.0,0.1044776119402985,4.0,2,0
C00345,3.0,2797.47,932.4899999999999,1.6666666666666667,1.0,1.0,11.0,0.2727272727272727,3.6666666666666665,2,0
C00346,3.0,4177.02,1392.3400000000001,3.0,0.0,2.0,75.0,0.04,3.0,2,0
C00347,3.0,5442.22,1814.0733333333335,3.0,1.0,1.0,47.0,0.06382978723404255,5.0,2,0
C00348,8.0,7561.75,945.21875,3.25,2.0,2.0,87.0,0.09195402298850575,2.857142857142857,1,0
C00349,3.0,2848.17,949.39,3.6666666666666665,0.0,0.0,47.0,0.06382978723404255,4.0,2,0
C00350,5.0,6196.79,1239.358,3.8,2.0,2.0,64.0,0.078125,4.0,1,0
C00351,5.0,3865.55,773.11,4.0,2.0,0.0,35.0,0.14285714285714285,3.0,2,0
C00352,2.0,1180.45,590.225,1.5,1.0,0.0,38.0,0.05263157894736842,3.0,2,0
C00353,3.0,2560.66,853.5533333333333,4.666666666666667,2.0,0.0,51.0,0.058823529411764705,2.0,2,0
C00354,4.0,5847.280000000001,1461.8200000000002,3.75,1.0,0.0,55.0,0.07272727272727272,3.0,2,0
C00355,8.0,8396.16,1049.52,3.75,2.0,2.0,70.0,0.11428571428571428,4.25,1,0
C00356,3.0,3036.06,1012.02,4.666666666666667,0.0,0.0,37.0,0.08108108108108109,4.5,2,0
C00357,6.0,6823.3,1137.2166666666667,3.8333333333333335,1.0,1.0,76.0,0.07894736842105263,2.6666666666666665,1,0
C00358,4.0,4764.23,1191.0575,4.75,1.0,1.0,51.0,0.0784313725490196,3.0,2,0
C00359,4.0,5043.1900000000005,1260.7975000000001,3.75,1.0,2.0,37.0,0.10810810810810811,3.3333333333333335,2,0
C00360,6.0,3324.02,554.0033333333333,3.0,2.0,3.0,76.0,0.07894736842105263,4.2,1,0
C00361,5.0,4629.49,925.8979999999999,3.4,3.0,1.0,49.0,0.10204081632653061,4.6,2,0
C00362,2.0,1189.3799999999999,594.6899999999999,6.0,1.0,0.0,33.0,0.06060606060606061,3.0,2,0
C00363,4.0,6224.75,1556.1875,3.5,0.0,0.0,46.0,0.08695652173913043,4.0,2,0
C00364,3.0,4029.89,1343.2966666666666,4.333333333333333,1.0,1.0,69.0,0.043478260869565216,3.5,2,0
C00365,1.0,230.88,230.88,6.0,0.0,0.0,1.0,1.0,1.0,0,-1
C00366,6.0,6561.34,1093.5566666666666,3.6666666666666665,2.0,0.0,82.0,0.07317073170731707,3.75,2,0
C00367,7.0,6804.21,972.03,4.0,4.0,2.0,78.0,0.08974358974358974,2.0,1,0
C00368,10.0,12214.06,1221.406,4.2,4.0,2.0,57.0,0.17543859649122806,4.0,1,0
C00369,7.0,7620.49,1088.6414285714286,2.5714285714285716,5.0,2.0,66.0,0.10606060606060606,3.6666666666666665,1,0
C00370,3.0,3726.35,1242.1166666666666,3.3333333333333335,0.0,0.0,65.0,0.046153846153846156,4.0,2,0
C00371,4.0,4048.31,1012.0775,4.75,0.0,0.0,58.0,0.06896551724137931,4.0,2,0
C00372,8.0,8394.7,1049.3375,3.125,4.0,3.0,80.0,0.1,2.6666666666666665,1,0
C00373,3.0,3019.58,1006.5266666666666,1.6666666666666667,1.0,0.0,81.0,0.037037037037037035,3.3333333333333335,2,0
C00374,4.0,4675.83,1168.9575,4.0,1.0,2.0,61.0,0.06557377049180328,4.333333333333333,2,0
C00375,6.0,5301.13,883.5216666666666,4.5,2.0,0.0,79.0,0.0759493670886076,4.2,2,0
C00376,7.0,8480.89,1211.5557142857142,3.857142857142857,2.0,2.0,62.0,0.11290322580645161,3.6666666666666665,1,0
C00377,2.0,1159.1,579.55,1.5,0.0,1.0,12.0,0.16666666666666666,4.5,2,0
C00378,6.0,6955.0599999999995,1159.1766666666665,3.1666666666666665,2.0,1.0,51.0,0.11764705882352941,3.0,1,0
C00379,7.0,7329.68,1047.097142857143,3.142857142857143,0.0,3.0,82.0,0.08536585365853659,3.6666666666666665,1,0
C00380,5.0,4247.91,849.582,2.2,1.0,2.0,58.0,0.08620689655172414,3.25,2,0
C00381,4.0,6656.76,1664.19,4.5,1.0,2.0,33.0,0.12121212121212122,4.333333333333333,1,0
C00382,7.0,7474.76,1067.8228571428572,3.857142857142857,5.0,2.0,46.0,0.15217391304347827,4.166666666666667,1,0
C00383,5.0,4744.09,948.818,4.4,3.0,2.0,78.0,0.0641025641025641,3.6666666666666665,1,0
C00384,1.0,287.25,287.25,5.0,0.0,0.0,1.0,1.0,2.0,0,-1
C00385,4.0,5112.01,1278.0025,3.75,0.0,1.0,26.0,0.15384615384615385,4.5,2,0
C00386,4.0,3827.1499999999996,956.7874999999999,2.5,0.0,2.0,42.0,0.09523809523809523,4.666666666666667,2,0
C00387,5.0,3180.48,636.096,3.0,1.0,0.0,44.0,0.11363636363636363,3.0,2,0
C00388,3.0,2113.93,704.6433333333333,3.6666666666666665,1.0,0.0,48.0,0.0625,2.5,2,0
C00389,5.0,5421.47,1084.294,3.0,1.0,1.0,79.0,0.06329113924050633,4.666666666666667,2,0
C00390,4.0,4003.0800000000004,1000.7700000000001,2.5,0.0,1.0,68.0,0.058823529411764705,3.5,2,0
C00391,7.0,7237.1,1033.8714285714286,3.5714285714285716,2.0,2.0,85.0,0.08235294117647059,3.6666666666666665,1,0
C00392,7.0,7859.09,1122.7271428571428,3.5714285714285716,1.0,0.0,68.0,0.10294117647058823,2.3333333333333335,1,0
C00393,6.0,8910.84,1485.14,3.5,0.0,2.0,22.0,0.2727272727272727,3.75,1,0
C00394,6.0,5648.02,941.3366666666667,3.1666666666666665,2.0,2.0,74.0,0.08108108108108109,4.75,1,0
C00395,6.0,7311.34,1218.5566666666666,4.333333333333333,3.0,2.0,69.0,0.08695652173913043,4.5,1,0
C00396,6.0,7692.47,1282.0783333333334,3.1666666666666665,5.0,1.0,85.0,0.07058823529411765,4.25,1,0
C00397,8.0,8251.77,1031.47125,3.0,4.0,3.0,70.0,0.11428571428571428,3.8333333333333335,1,0
C00398,4.0,3970.8999999999996,992.7249999999999,3.75,2.0,0.0,59.0,0.06779661016949153,2.5,2,0
C00399,13.0,13903.96,1069.5353846153846,3.6923076923076925,3.0,7.0,85.0,0.15294117647058825,3.6363636363636362,1,-1
C00400,5.0,7073.01,1414.602,2.4,3.0,3.0,50.0,0.1,5.0,1,0
C00401,5.0,4790.12,958.024,4.8,2.0,1.0,60.0,0.08333333333333333,4.0,2,0
C00402,3.0,1882.9199999999998,627.64,2.0,1.0,1.0,74.0,0.04054054054054054,4.5,2,0
C00403,5.0,6489.88,1297.976,2.6,2.0,0.0,46.0,0.10869565217391304,1.5,2,0
C00404,6.0,5635.34,939.2233333333334,3.1666666666666665,1.0,3.0,60.0,0.1,3.75,1,0
C00405,7.0,7255.24,1036.462857142857,4.571428571428571,2.0,1.0,69.0,0.10144927536231885,4.0,1,0
C00406,4.0,5416.72,1354.18,4.75,1.0,0.0,46.0,0.08695652173913043,4.0,2,0
C00407,2.0,3028.8900000000003,1514.4450000000002,5.5,0.0,0.0,23.0,0.08695652173913043,3.5,2,0
C00408,6.0,3721.08,620.18,3.8333333333333335,2.0,2.0,83.0,0.07228915662650602,3.2,2,0
C00409,2.0,3090.77,1545.385,4.0,1.0,1.0,9.0,0.2222222222222222,4.0,2,0
C00410,3.0,2212.87,737.6233333333333,3.6666666666666665,1.0,1.0,53.0,0.05660377358490566,3.0,2,0
C00411,3.0,2123.3,707.7666666666668,3.6666666666666665,1.0,1.0,54.0,0.05555555555555555,4.5,2,0
C00412,8.0,7575.23,946.90375,4.0,5.0,2.0,81.0,0.09876543209876543,4.0,1,0
C00413,3.0,3327.13,1109.0433333333333,3.6666666666666665,0.0,1.0,72.0,0.041666666666666664,3.0,2,0
C00414,6.0,8496.26,1416.0433333333333,2.1666666666666665,2.0,2.0,68.0,0.08823529411764706,4.333333333333333,1,0
C00415,6.0,6834.41,1139.0683333333334,2.1666666666666665,3.0,2.0,57.0,0.10526315789473684,3.6666666666666665,1,0
C00416,5.0,4520.9400000000005,904.1880000000001,3.6,3.0,3.0,65.0,0.07692307692307693,2.2,1,0
C00417,3.0,4171.27,1390.4233333333334,2.0,0.0,2.0,61.0,0.04918032786885246,5.0,2,0
C00418,2.0,2201.1099999999997,1100.5549999999998,4.5,0.0,1.0,35.0,0.05714285714285714,5.0,2,0
C00419,4.0,4439.98,1109.995,4.5,3.0,0.0,49.0,0.08163265306122448,4.0,2,0
C00420,9.0,11980.49,1331.1655555555556,3.3333333333333335,4.0,1.0,81.0,0.1111111111111111,3.8,1,0
C00421,5.0,6155.05,1231.01,3.6,2.0,0.0,40.0,0.125,4.666666666666667,2,0
C00422,4.0,3620.15,905.0375,3.5,2.0,1.0,49.0,0.08163265306122448,4.5,2,0
C00423,9.0,10843.44,1204.8266666666668,3.5555555555555554,4.0,3.0,63.0,0.14285714285714285,2.5,1,0
C00424,4.0,3779.9799999999996,944.9949999999999,1.75,1.0,0.0,72.0,0.05555555555555555,4.333333333333333,2,0
C00425,2.0,2527.99,1263.995,3.5,0.0,1.0,12.0,0.16666666666666666,3.5,2,0
C00426,10.0,8993.82,899.382,3.8,3.0,3.0,82.0,0.12195121951219512,3.25,1,0
C00427,7.0,8386.42,1198.06,3.5714285714285716,4.0,4.0,48.0,0.14583333333333334,3.3333333333333335,1,0
C00428,9.0,7991.5199999999995,887.9466666666666,3.111111111111111,4.0,1.0,75.0,0.12,3.8333333333333335,1,0
C00429,2.0,1851.6399999999999,925.8199999999999,1.0,2.0,1.0,43.0,0.046511627906976744,4.5,2,0
C00430,4.0,3751.9199999999996,937.9799999999999,4.75,1.0,1.0,85.0,0.047058823529411764,4.5,2,0
C00431,6.0,7003.25,1167.2083333333333,3.3333333333333335,3.0,1.0,56.0,0.10714285714285714,3.3333333333333335,1,0
C00432,5.0,5263.01,1052.602,3.6,3.0,2.0,65.0,0.07692307692307693,4.0,1,0
C00433,1.0,683.84,683.84,6.0,1.0,0.0,1.0,1.0,4.0,0,1
C00434,5.0,5462.86,1092.572,4.0,4.0,1.0,55.0,0.09090909090909091,4.333333333333333,1,0
C00435,5.0,6834.72,1366.944,3.2,2.0,2.0,50.0,0.1,3.5,1,0
C00436,2.0,1483.52,741.76,4.5,1.0,0.0,39.0,0.05128205128205128,3.5848081591677903,2,0
C00437,3.0,2925.59,975.1966666666667,4.666666666666667,1.0,1.0,48.0,0.0625,5.0,2,0
C00438,5.0,2723.95,544.79,5.2,1.0,0.0,81.0,0.06172839506172839,3.25,2,0
C00439,3.0,4874.280000000001,1624.7600000000002,2.6666666666666665,2.0,1.0,52.0,0.057692307692307696,3.6666666666666665,2,0
C00440,6.0,5772.57,962.0949999999999,3.8333333333333335,1.0,1.0,33.0,0.18181818181818182,3.1666666666666665,2,0
C00441,9.0,10061.0,1117.888888888889,3.2222222222222223,6.0,2.0,58.0,0.15517241379310345,3.2857142857142856,1,0
C00442,3.0,2897.11,965.7033333333334,3.3333333333333335,2.0,2.0,50.0,0.06,3.0,2,0
C00443,5.0,3986.75,797.35,4.2,0.0,3.0,39.0,0.1282051282051282,3.6666666666666665,2,0
C00444,9.0,6396.360000000001,710.7066666666667,4.0,1.0,1.0,68.0,0.1323529411764706,4.142857142857143,1,0
C00445,2.0,3297.45,1648.725,3.5,1.0,0.0,8.0,0.25,4.0,2,0
C00446,8.0,6682.29,835.28625,3.125,1.0,3.0,71.0,0.11267605633802817,3.5,1,0
C00447,5.0,6377.29,1275.458,3.6,1.0,3.0,71.0,0.07042253521126761,3.6,1,0
C00448,2.0,1608.7,804.35,5.0,1.0,1.0,9.0,0.2222222222222222,4.5,2,0
C00449,3.0,1770.79,590.2633333333333,4.333333333333333,1.0,0.0,62.0,0.04838709677419355,3.0,2,0
C00450,10.0,9746.05,974.6049999999999,3.8,5.0,2.0,85.0,0.11764705882352941,3.2857142857142856,1,0
C00451,3.0,2557.62,852.54,2.0,0.0,2.0,34.0,0.08823529411764706,3.3333333333333335,2,0
C00452,2.0,3179.8,1589.9,3.0,1.0,2.0,11.0,0.18181818181818182,2.0,2,0
C00453,8.0,7695.45,961.93125,3.75,2.0,4.0,75.0,0.10666666666666667,3.75,1,0
C00454,3.0,3592.88,1197.6266666666668,2.0,2.0,0.0,54.0,0.05555555555555555,1.0,2,0
C00455,5.0,3506.14,701.228,2.6,0.0,2.0,86.0,0.05813953488372093,3.0,2,0
C00456,4.0,4019.2400000000002,1004.8100000000001,4.0,1.0,3.0,58.0,0.06896551724137931,3.6666666666666665,2,0
C00457,4.0,4667.74,1166.935,2.75,2.0,3.0,34.0,0.11764705882352941,3.3333333333333335,1,0
C00458,7.0,8944.02,1277.717142857143,2.5714285714285716,3.0,2.0,80.0,0.0875,3.857142857142857,1,0
C00459,3.0,3269.66,1089.8866666666665,3.3333333333333335,3.0,1.0,83.0,0.03614457831325301,4.5,2,0
C00460,3.0,2048.4500000000003,682.8166666666667,4.666666666666667,0.0,1.0,22.0,0.13636363636363635,3.0,2,0
C00461,1.0,545.77,545.77,1.0,1.0,0.0,1.0,1.0,4.0,0,-1
C00462,6.0,4577.9,762.9833333333332,3.1666666666666665,2.0,1.0,77.0,0.07792207792207792,3.5,2,0
C00463,6.0,7074.95,1179.1583333333333,3.1666666666666665,1.0,1.0,81.0,0.07407407407407407,4.0,1,0
C00464,5.0,4937.8099999999995,987.5619999999999,2.6,2.0,1.0,62.0,0.08064516129032258,3.3333333333333335,2,0
C00465,8.0,6039.74,754.9675,3.125,2.0,3.0,79.0,0.10126582278481013,3.5,1,0
C00466,10.0,15455.94,1545.594,3.6,2.0,1.0,56.0,0.17857142857142858,4.0,1,0
C00467,3.0,3722.0,1240.6666666666667,4.333333333333333,1.0,1.0,65.0,0.046153846153846156,2.0,2,0
C00468,5.0,3917.33,783.466,2.2,1.0,1.0,74.0,0.06756756756756757,3.5,2,0
C00469,2.0,2084.88,1042.44,1.5,1.0,1.0,66.0,0.030303030303030304,4.0,2,0
C00470,4.0,5778.12,1444.53,5.0,1.0,0.0,27.0,0.14814814814814814,3.0,2,0
C00471,3.0,4503.4,1501.1333333333332,2.3333333333333335,1.0,1.0,37.0,0.08108108108108109,4.0,2,0
C00472,2.0,1193.78,596.89,3.5,1.0,1.0,39.0,0.05128205128205128,3.0,2,0
C00473,5.0,4524.04,904.808,3.0,0.0,2.0,79.0,0.06329113924050633,3.0,2,0
C00474,8.0,8513.78,1064.2225,3.875,3.0,3.0,61.0,0.13114754098360656,3.0,1,0
C00475,7.0,6305.15,900.7357142857143,3.7142857142857144,1.0,1.0,79.0,0.08860759493670886,4.0,1,0
C00476,6.0,6236.37,1039.395,4.0,2.0,0.0,60.0,0.1,3.6666666666666665,2,0
C00477,3.0,1776.0100000000002,592.0033333333334,2.6666666666666665,1.0,0.0,74.0,0.04054054054054054,4.5,2,0
C00478,6.0,6671.94,1111.99,3.6666666666666665,1.0,2.0,51.0,0.11764705882352941,3.6666666666666665,1,0
C00479,2.0,1542.02,771.01,4.0,0.0,1.0,33.0,0.06060606060606061,3.5848081591677903,2,0
C00480,4.0,5691.15,1422.7875,5.0,0.0,0.0,38.0,0.10526315789473684,3.0,2,0
C00481,3.0,2283.6099999999997,761.2033333333333,4.0,3.0,1.0,57.0,0.05263157894736842,4.666666666666667,2,0
C00482,5.0,4061.3500000000004,812.2700000000001,4.0,3.0,2.0,73.0,0.0684931506849315,3.0,1,0
C00483,8.0,6685.0,835.625,4.375,1.0,2.0,86.0,0.09302325581395349,3.0,1,0
C00484,9.0,8695.73,966.1922222222222,4.111111111111111,2.0,4.0,86.0,0.10465116279069768,4.375,1,0
C00485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5848081591677903,2,-1
C00486,3.0,3209.1,1069.7,2.6666666666666665,1.0,0.0,28.0,0.10714285714285714,4.5,2,0
C00487,2.0,1851.78,925.89,4.0,1.0,0.0,40.0,0.05,3.0,2,0
C00488,5.0,5268.74,1053.748,3.2,2.0,0.0,73.0,0.0684931506849315,2.75,2,0
C00489,5.0,7061.71,1412.342,2.8,0.0,0.0,71.0,0.07042253521126761,4.25,2,0
C00490,3.0,1652.37,550.79,3.6666666666666665,0.0,1.0,37.0,0.08108108108108109,4.0,2,0
C00491,3.0,3629.75,1209.9166666666667,2.0,1.0,2.0,33.0,0.09090909090909091,4.0,2,0
C00492,4.0,2365.71,591.4275,2.25,2.0,0.0,52.0,0.07692307692307693,3.0,2,0
C00493,6.0,6131.57,1021.9283333333333,2.8333333333333335,3.0,2.0,78.0,0.07692307692307693,3.2,1,0
C00494,4.0,3369.92,842.48,2.75,1.0,1.0,38.0,0.10526315789473684,3.6666666666666665,2,0
C00495,6.0,5788.4400000000005,964.7400000000001,3.3333333333333335,2.0,1.0,50.0,0.12,4.333333333333333,1,0
C00496,3.0,2632.53,877.5100000000001,4.333333333333333,2.0,1.0,22.0,0.13636363636363635,4.0,2,0
C00497,3.0,1921.88,640.6266666666667,3.3333333333333335,1.0,0.0,29.0,0.10344827586206896,4.5,2,0
C00498,8.0,9965.98,1245.7475,3.25,1.0,5.0,50.0,0.16,3.4285714285714284,1,0
C00499,3.0,4138.48,1379.493333333333,3.6666666666666665,1.0,1.0,51.0,0.058823529411764705,3.6666666666666665,2,0
C00500,4.0,4160.42,1040.105,3.25,2.0,1.0,57.0,0.07017543859649122,3.5,2,0
C00501,3.0,2137.54,712.5133333333333,5.333333333333333,2.0,0.0,57.0,0.05263157894736842,3.0,2,0
C00502,4.0,4037.9500000000003,1009.4875000000001,3.5,0.0,1.0,64.0,0.0625,4.666666666666667,2,0
C00503,4.0,5812.67,1453.1675,2.25,0.0,1.0,56.0,0.07142857142857142,4.25,2,0
