customer_id,age,gender,city,signup_date,customer_rating
C00541,41,Male,Chennai,2026-01-30,4.7
C00542,52,Male,Mumbai,2026-07-09,4.9
C00543,52,Male,Bangalore,2023-12-13,5.0
C00544,53,Male,Bangalore,2023-09-14,3.1
C00545,35,Male,Delhi,2024-07-23,4.6
C00546,56,Male,Mumbai,2025-08-28,4.3
C00547,49,Female,Hyderabad,2026-07-02,4.3
C00548,41,Female,Hyderabad,2024-10-24,3.3
C00549,40,Female,Mumbai,2025-10-08,4.3
C00550,49,Male,Hyderabad,2023-11-08,5.0
C00551,54,Male,Bangalore,2025-09-11,4.8
C00552,29,Female,Hyderabad,2025-07-04,3.9
C00553,30,Male,Hyderabad,2023-12-06,3.1
C00554,40,Female,Mumbai,2025-12-10,3.7
C00555,42,Female,Mumbai,2026-03-05,4.7
C00556,52,Female,Hyderabad,2025-06-05,4.4
C00557,58,Male,Chennai,2023-12-27,3.9
C00558,47,Male,Mumbai,2026-07-30,3.1
C00559,34,Female,Delhi,2025-12-21,3.9
C00560,37,Male,Delhi,2024-08-31,3.9
C00561,42,Female,Bangalore,2024-11-28,4.9
C00562,39,Female,Hyderabad,2024-09-26,4.3
C00563,30,Other,Chennai,2025-02-21,3.6
C00564,36,Male,Bangalore,2024-08-24,4.1
C00565,53,Female,Hyderabad,2026-03-05,3.1
C00566,29,Female,Mumbai,2026-02-03,4.9
C00567,58,Male,Delhi,2023-12-10,3.7
C00568,36,Male,Chennai,2026-07-05,4.0
C00569,29,Female,Delhi,2025-07-13,3.7
C00570,26,Male,Mumbai,2026-02-10,4.4
C00571,24,Male,Hyderabad,2025-09-30,4.3
C00572,45,Male,Mumbai,2024-12-06,4.4
C00573,31,Female,Mumbai,2025-10-29,3.5
C00574,48,Female,Delhi,2026-07-10,3.6
C00575,36,Female,Chennai,2024-06-08,3.3
C00576,64,Male,Mumbai,2026-01-18,4.3
C00577,33,Male,Delhi,2025-03-28,3.1
C00578,22,Female,Chennai,2025-01-27,4.2
C00579,52,Female,Hyderabad,2024-12-06,4.7
C00580,29,Male,Hyderabad,2025-10-26,4.8
C00581,42,Female,Bangalore,2024-06-06,3.9
C00582,38,Other,Delhi,2026-03-07,3.9
C00583,53,Female,Chennai,2026-02-12,3.2
C00584,40,Female,Mumbai,2023-11-19,4.3
C00585,33,Female,Hyderabad,2026-04-09,4.6
C00586,56,Male,Chennai,2024-05-10,3.5
C00587,62,Female,Delhi,2025-01-07,3.8
C00588,59,Other,Bangalore,2025-06-15,4.7
C00589,56,Male,Hyderabad,2024-10-05,4.8
C00590,31,Female,Chennai,2023-09-17,3.5
C00591,48,Female,Chennai,2026-03-06,4.1
C00592,22,Female,Chennai,2024-03-03,3.4
C00593,52,Female,Delhi,2024-04-05,3.2
C00594,40,Female,Delhi,2026-01-07,4.8
C00595,46,Female,Delhi,2024-08-24,4.6
C00596,60,Male,Mumbai,2026-04-07,4.5
C00597,28,Female,Chennai,2025-09-23,3.1
C00598,35,Male,Hyderabad,2024-06-14,4.7
C00599,64,Male,Delhi,2023-08-28,3.9
C00600,29,Male,Delhi,2026-06-21,3.7
C00601,26,Female,Chennai,2023-11-18,4.1
C00602,27,Male,Delhi,2025-10-14,3.2
C00603,61,Female,Mumbai,2025-02-02,4.5
C00604,34,Female,Mumbai,2025-11-24,4.2
C00605,55,Female,Delhi,2025-09-11,3.4
C00606,24,Male,Chennai,2025-07-24,3.4
C00607,63,Female,Chennai,2025-02-04,3.4
C00608,30,Female,Chennai,2026-01-02,3.1
C00609,57,Female,Bangalore,2023-11-26,4.2
C00610,59,Male,Delhi,2024-04-15,4.7
C00611,26,Male,Chennai,2025-09-13,3.0
C00612,44,Male,Mumbai,2024-07-17,3.1
C00613,19,Male,Hyderabad,2025-05-15,4.1
C00614,22,Male,Hyderabad,2025-01-16,4.6
C00615,46,Female,Chennai,2025-03-20,3.7
C00616,54,Male,Hyderabad,2024-11-25,3.7
C00617,55,Male,Hyderabad,2025-11-11,4.2
C00618,36,Male,Bangalore,2024-08-13,3.5
C00619,25,Male,Mumbai,2025-09-25,3.1
C00620,62,Male,Mumbai,2024-06-08,4.5
C00621,18,Male,Bangalore,2024-05-18,4.3
C00622,39,Male,Bangalore,2023-12-27,4.2
C00623,34,Female,Hyderabad,2024-03-15,4.5
C00624,24,Other,Delhi,2023-12-26,4.4
C00625,42,Male,Hyderabad,2025-03-26,3.4
C00626,62,Male,Bangalore,2025-11-29,3.7
C00627,21,Female,Mumbai,2024-03-06,3.3
C00628,53,Male,Hyderabad,2024-04-10,3.3
C00629,23,Male,Delhi,2025-01-28,4.4
C00630,48,Female,Hyderabad,2025-10-19,4.7
C00631,36,Male,Chennai,2026-07-22,4.9
C00632,61,Female,Hyderabad,2025-03-14,4.3
C00633,56,Female,Bangalore,2024-06-22,3.4
C00634,44,Male,Mumbai,2023-12-05,3.2
C00635,27,Male,Mumbai,2024-03-16,4.6
C00636,43,Female,Bangalore,2024-04-22,4.2
C00637,36,Male,Chennai,2024-02-29,4.2
C00638,56,Male,Bangalore,2023-09-01,4.6
C00639,20,Female,Hyderabad,2025-03-24,4.4
C00640,62,Female,Bangalore,2024-06-12,4.7
C00641,30,Male,Bangalore,2026-07-19,3.1
C00642,45,Female,Chennai,2025-04-14,4.5
C00643,37,Male,Hyderabad,2025-09-19,4.7
C00644,45,Female,Delhi,2024-01-02,3.6
C00645,25,Female,Delhi,2026-03-25,4.3
C00646,58,Female,Mumbai,2025-02-05,3.6
C00647,56,Female,Bangalore,2026-03-30,4.9
C00648,18,Other,Mumbai,2025-05-07,3.1
C00649,20,Male,Chennai,2025-01-12,4.2
C00650,30,Female,Delhi,2024-12-11,3.3
C00651,45,Male,Bangalore,2024-03-06,4.4
C00652,42,Male,Chennai,2023-10-12,3.4
C00653,50,Male,Chennai,2026-06-13,3.5
C00654,55,Female,Bangalore,2025-01-21,4.0
C00655,23,Other,Chennai,2026-02-03,4.8
C00656,61,Male,Bangalore,2024-10-29,3.4
C00657,62,Male,Bangalore,2023-11-06,3.3
C00658,49,Female,Hyderabad,2025-07-06,4.5
C00659,62,Male,Mumbai,2023-10-14,4.0
C00660,64,Male,Chennai,2024-01-27,4.8
C00661,38,Female,Chennai,2025-04-24,3.3
C00662,33,Female,Hyderabad,2024-07-15,4.3
C00663,38,Other,Hyderabad,2026-08-10,3.5
C00664,28,Male,Hyderabad,2023-12-24,3.3
C00665,54,Male,Delhi,2025-12-01,4.4
C00666,53,Female,Delhi,2025-06-11,4.2
C00667,52,Female,Delhi,2025-12-30,4.5
C00668,36,Female,Bangalore,2024-04-20,3.6
C00669,37,Female,Chennai,2025-03-11,3.9
C00670,35,Male,Mumbai,2024-12-22,3.8
C00671,64,Female,Bangalore,2024-12-14,5.0
C00672,58,Male,Chennai,2026-03-16,3.6
C00673,31,Male,Chennai,2026-08-06,3.6
C00674,32,Female,Hyderabad,2024-07-16,3.7
C00675,48,Male,Hyderabad,2025-06-27,4.1
C00676,18,Male,Bangalore,2025-06-15,3.5
C00677,20,Female,Hyderabad,2025-11-05,4.8
C00678,33,Male,Chennai,2026-06-20,3.5
C00679,40,Female,Hyderabad,2024-03-31,4.8
C00680,28,Male,Delhi,2024-04-04,3.2
C00681,29,Female,Hyderabad,2025-08-09,4.3
C00682,27,Male,Chennai,2024-02-05,4.8
C00683,49,Male,Bangalore,2024-02-23,3.3
C00684,33,Other,Mumbai,2023-11-07,4.9
C00685,25,Female,Hyderabad,2023-08-19,3.9
C00686,55,Female,Chennai,2024-12-22,4.9
C00687,29,Male,Mumbai,2025-05-28,4.4
C00688,41,Female,Mumbai,2024-07-01,3.6
C00689,45,Female,Delhi,2024-04-26,3.4
C00690,25,Female,Mumbai,2025-09-29,3.6
C00691,45,Female,Chennai,2025-09-25,3.2
C00692,53,Male,Chennai,2024-12-26,3.3
C00693,43,Male,Hyderabad,2025-09-08,3.2
C00694,25,Female,Hyderabad,2026-05-25,3.8
C00695,45,Male,Hyderabad,2025-12-27,4.6
C00696,45,Male,Mumbai,2025-07-02,3.3
C00697,54,Female,Mumbai,2025-08-10,3.3
C00698,58,Female,Delhi,2026-06-05,4.3
C00699,53,Female,Hyderabad,2024-11-24,3.4
C00700,44,Female,Bangalore,2025-04-04,3.2
C00701,34,Female,Delhi,2025-07-26,3.3
C00702,26,Male,Bangalore,2026-05-08,4.8
C00703,50,Male,Mumbai,2026-02-07,4.6
C00704,37,Male,Delhi,2023-11-03,3.7
C00705,30,Male,Delhi,2024-02-14,4.3
C00706,45,Female,Chennai,2024-07-19,4.1
C00707,46,Male,Mumbai,2025-11-14,4.4
C00708,30,Male,Mumbai,2025-05-01,4.4
C00709,63,Male,Delhi,2024-06-28,4.3
C00710,52,Male,Mumbai,2023-12-31,3.5
C00711,23,Male,Delhi,2025-09-09,3.1
C00712,35,Male,Chennai,2025-09-21,3.9
C00713,22,Male,Delhi,2026-06-15,4.8
C00714,64,Male,Mumbai,2025-02-15,4.1
C00715,42,Male,Mumbai,2025-02-08,4.7
C00716,19,Female,Delhi,2023-11-13,5.0
C00717,27,Male,Delhi,2023-09-29,3.3
C00718,47,Male,Delhi,2024-12-02,4.4
C00719,62,Female,Hyderabad,2024-08-04,4.3
C00720,22,Male,Mumbai,2024-05-17,5.0
C00721,50,Female,Mumbai,2023-11-25,5.0
C00722,18,Female,Hyderabad,2026-07-06,4.4
C00723,35,Male,Delhi,2026-02-18,3.5
C00724,49,Female,Chennai,2025-05-08,4.6
C00725,64,Male,Delhi,2026-06-24,3.2
C00726,28,Female,Delhi,2026-08-16,4.6
C00727,38,Male,Hyderabad,2025-08-22,4.8
C00728,43,Female,Mumbai,2024-06-07,3.8
C00729,42,Male,Delhi,2023-09-30,4.3
C00730,39,Female,Mumbai,2025-11-22,3.9
C00731,44,Female,Bangalore,2025-01-13,3.9
C00732,30,Male,Mumbai,2025-07-31,3.6
C00733,50,Male,Chennai,2026-05-17,4.5
C00734,51,Female,Chennai,2024-03-02,4.9
C00735,58,Female,Delhi,2025-05-19,4.9
C00736,52,Male,Mumbai,2025-07-12,3.3
C00737,18,Female,Delhi,2025-02-05,4.7
C00738,38,Other,Hyderabad,2023-11-25,4.5
C00739,23,Female,Chennai,2024-09-01,3.5
C00740,45,Male,Delhi,2024-08-16,3.1
C00741,34,Female,Hyderabad,2025-08-20,3.5
C00742,22,Male,Delhi,2026-03-14,4.8
C00743,48,Other,Mumbai,2024-08-12,4.3
C00744,22,Female,Mumbai,2025-09-15,4.4
C00745,55,Male,Mumbai,2024-06-27,3.5
C00746,20,Female,Mumbai,2026-06-17,4.4
C00747,40,Male,Bangalore,2026-01-24,3.1
C00748,54,Other,Hyderabad,2025-04-10,3.8
C00749,54,Other,Hyderabad,2024-12-27,4.3
C00750,27,Female,Mumbai,2024-07-26,3.3
C00751,27,Male,Bangalore,2024-08-05,4.6
C00752,36,Female,Mumbai,2026-07-15,3.5
C00753,34,Male,Bangalore,2024-11-01,4.3
C00754,38,Male,Mumbai,2025-03-02,3.8
C00755,31,Female,Chennai,2026-08-03,4.2
C00756,26,Male,Chennai,2025-08-06,3.2
C00757,63,Male,Delhi,2025-04-02,3.0
C00758,18,Other,Mumbai,2024-11-11,4.8
C00759,62,Male,Hyderabad,2024-03-09,3.5
C00760,30,Male,Delhi,2024-09-16,4.6
C00761,21,Female,Chennai,2025-11-23,5.0
C00762,18,Male,Mumbai,2025-07-02,3.4
C00763,57,Female,Delhi,2025-11-26,3.5
C00764,49,Other,Mumbai,2024-03-27,4.3
C00765,51,Female,Chennai,2025-04-09,4.9
C00766,45,Female,Delhi,2026-05-29,4.8
C00767,48,Male,Chennai,2024-12-09,4.0
C00768,25,Male,Bangalore,2025-09-20,4.6
C00769,56,Female,Chennai,2023-12-28,3.3
C00770,43,Female,Mumbai,2026-07-18,5.0
C00771,51,Female,Hyderabad,2025-06-14,4.9
C00772,20,Male,Chennai,2024-05-05,3.3
C00773,29,Male,Hyderabad,2024-02-06,3.6
C00774,18,Male,Bangalore,2025-04-11,3.2
C00775,61,Female,Delhi,2025-04-13,3.5
C00776,22,Male,Delhi,2023-11-27,4.6
C00777,47,Female,Hyderabad,2026-08-08,3.8
C00778,47,Female,Delhi,2026-05-13,3.2
C00779,34,Male,Chennai,2025-01-03,3.7
C00780,64,Female,Hyderabad,2023-12-23,5.0
C00781,40,Male,Mumbai,2026-02-14,4.3
C00782,32,Female,Chennai,2025-02-13,3.8
C00783,54,Female,Chennai,2025-10-10,3.3
C00784,38,Female,Chennai,2025-02-24,5.0
C00785,31,Female,Mumbai,2024-06-11,4.6
C00786,19,Male,Bangalore,2026-02-16,3.6
C00787,28,Male,Delhi,2026-07-26,3.1
C00788,56,Female,Hyderabad,2024-05-10,3.1
C00789,55,Male,Bangalore,2025-04-12,3.2
C00790,51,Male,Hyderabad,2024-10-10,4.2
C00791,55,Male,Delhi,2026-05-23,4.9
C00792,51,Female,Mumbai,2025-02-24,4.0
C00793,35,Male,Chennai,2026-04-06,4.7
C00794,47,Female,Chennai,2026-03-20,3.9
C00795,32,Other,Mumbai,2024-06-14,4.4
C00796,44,Male,Bangalore,2025-12-29,4.5
C00797,51,Male,Bangalore,2024-11-13,3.3
C00798,55,Male,Hyderabad,2026-06-05,3.7
C00799,50,Female,Mumbai,2025-02-23,4.3
C00800,41,Male,Bangalore,2026-02-01,3.1
C00801,32,Male,Mumbai,2024-06-21,3.7
C00802,47,Male,Delhi,2024-07-09,4.1
C00803,59,Female,Chennai,2025-05-21,5.0
C00804,34,Male,Chennai,2026-08-15,3.9
C00805,22,Female,Chennai,2025-02-03,4.6
C00806,46,Female,Mumbai,2024-01-26,3.9
C00807,21,Male,Mumbai,2025-03-29,4.6
C00808,27,Female,Hyderabad,2024-08-29,4.2
C00809,34,Male,Chennai,2025-04-12,4.8
C00810,27,Female,Hyderabad,2025-04-03,3.8
C00811,34,Female,Chennai,2024-12-28,4.2
C00812,37,Female,Hyderabad,2024-08-03,4.3
C00813,41,Male,Hyderabad,2024-03-10,3.8
C00814,22,Male,Delhi,2025-09-19,3.3
C00815,51,Male,Hyderabad,2025-05-04,3.2
C00816,23,Male,Mumbai,2024-04-28,3.0
C00817,19,Male,Hyderabad,2025-12-13,4.7
C00818,30,Male,Chennai,2023-10-03,3.5
C00819,60,Male,Hyderabad,2025-11-10,3.4
C00820,60,Male,Bangalore,2025-09-27,4.5
C00821,28,Female,Chennai,2026-01-22,3.6
C00822,64,Male,Bangalore,2024-10-13,4.0
C00823,40,Male,Chennai,2025-08-13,3.3
C00824,33,Male,Mumbai,2026-02-01,4.9
C00825,48,Male,Mumbai,2026-07-26,4.7
C00826,28,Other,Mumbai,2025-02-09,4.7
C00827,33,Male,Bangalore,2023-09-26,3.8
C00828,25,Female,Delhi,2025-02-17,4.5
C00829,21,Other,Chennai,2025-05-24,3.3
C00830,57,Female,Mumbai,2026-03-27,3.0
C00831,21,Female,Chennai,2026-04-01,3.0
C00832,42,Female,Bangalore,2024-12-11,4.2
C00833,20,Other,Delhi,2025-03-15,3.9
C00834,49,Female,Bangalore,2024-12-29,4.0
C00835,20,Female,Chennai,2025-10-16,3.0
C00836,44,Female,Delhi,2024-11-08,3.8
C00837,46,Female,Delhi,2025-08-03,4.4
C00838,49,Female,Bangalore,2024-02-02,3.9
C00839,36,Male,Mumbai,2025-01-12,4.5
C00840,38,Male,Chennai,2026-07-14,3.5
C00841,22,Male,Hyderabad,2024-08-22,4.6
C00842,35,Male,Hyderabad,2025-09-14,4.2
C00843,45,Male,Bangalore,2025-07-29,3.4
C00844,59,Male,Chennai,2026-03-07,3.5
C00845,39,Female,Chennai,2026-03-08,4.3
C00846,38,Male,Bangalore,2026-03-15,4.7
C00847,23,Female,Chennai,2024-10-06,3.8
C00848,18,Male,Mumbai,2024-07-29,3.5
C00849,22,Male,Bangalore,2025-10-12,4.7
C00850,58,Female,Mumbai,2025-11-26,4.3
C00851,29,Female,Chennai,2026-03-30,3.9
C00852,43,Male,Bangalore,2023-09-25,4.0
C00853,63,Female,Chennai,2023-10-30,3.4
C00854,51,Female,Bangalore,2025-07-08,4.3
C00855,31,Male,Chennai,2026-05-22,3.7
C00856,43,Male,Mumbai,2026-08-14,5.0
C00857,62,Other,Mumbai,2025-11-12,4.0
C00858,44,Female,Chennai,2024-12-04,4.0
C00859,26,Female,Bangalore,2023-12-02,4.1
C00860,43,Female,Hyderabad,2025-07-11,4.8
C00861,64,Male,Mumbai,2026-03-30,4.6
C00862,39,Male,Mumbai,2024-12-15,3.9
C00863,64,Male,Hyderabad,2025-09-15,4.4
C00864,47,Female,Chennai,2026-05-03,4.2
C00865,60,Female,Bangalore,2023-10-06,4.0
C00866,34,Female,Chennai,2026-01-05,3.4
C00867,43,Male,Delhi,2024-07-03,3.9
C00868,53,Male,Mumbai,2024-09-30,3.5
C00869,18,Female,Delhi,2024-01-23,4.8
C00870,25,Female,Mumbai,2025-03-21,3.7
C00871,52,Female,Mumbai,2025-04-28,4.9
C00872,32,Male,Delhi,2026-01-01,4.1
C00873,64,Female,Delhi,2024-02-19,4.3
C00874,39,Male,Chennai,2023-11-11,4.1
C00875,31,Female,Delhi,2026-03-28,3.3
C00876,43,Male,Chennai,2025-06-26,3.8
C00877,45,Female,Chennai,2024-05-06,3.2
C00878,40,Male,Chennai,2026-05-13,4.2
C00879,31,Female,Mumbai,2024-01-20,3.9
C00880,41,Male,Mumbai,2025-01-03,4.6
C00881,19,Male,Delhi,2024-05-21,3.4
C00882,62,Male,Mumbai,2024-05-22,3.3
C00883,43,Male,Delhi,2023-08-27,3.8
C00884,31,Male,Mumbai,2026-01-14,4.9
C00885,24,Female,Bangalore,2026-04-30,4.4
C00886,20,Male,Bangalore,2025-08-28,3.8
C00887,64,Female,Delhi,2024-02-06,4.0
C00888,40,Female,Mumbai,2024-12-13,3.2
C00889,63,Female,Mumbai,2024-08-29,5.0
C00890,60,Male,Chennai,2025-05-21,4.3
C00891,64,Male,Hyderabad,2025-07-17,3.6
C00892,62,Female,Delhi,2024-11-24,4.2
C00893,35,Other,Hyderabad,2024-05-17,3.2
C00894,55,Male,Hyderabad,2026-02-28,4.9
C00895,52,Male,Delhi,2024-03-22,3.3
C00896,32,Male,Mumbai,2024-10-11,4.3
C00897,42,Other,Delhi,2025-01-27,3.5
C00898,54,Male,Hyderabad,2024-05-02,4.4
C00899,45,Male,Mumbai,2025-05-04,4.6
C00900,27,Female,Bangalore,2025-05-07,4.3
C00901,56,Male,Delhi,2026-08-08,4.2
C00902,34,Male,Delhi,2024-07-05,4.8
C00903,56,Female,Mumbai,2026-07-23,3.2
C00904,39,Female,Bangalore,2025-08-07,3.7
C00905,43,Male,Bangalore,2024-06-12,3.5
C00906,61,Male,Mumbai,2025-04-28,5.0
C00907,42,Male,Chennai,2025-09-06,3.8
C00908,34,Male,Delhi,2025-11-10,4.5
C00909,30,Female,Delhi,2023-10-09,4.4
C00910,37,Male,Hyderabad,2025-06-11,3.4
C00911,42,Male,Mumbai,2025-02-11,3.5
C00912,21,Male,Hyderabad,2026-05-03,3.6
C00913,27,Female,Hyderabad,2024-06-25,3.8
C00914,20,Female,Bangalore,2026-01-08,3.5
C00915,58,Female,Delhi,2025-06-12,3.0
C00916,62,Male,Hyderabad,2024-09-06,4.8
C00917,35,Female,Bangalore,2025-07-14,4.9
C00918,64,Female,Mumbai,2025-06-27,3.7
C00919,53,Male,Hyderabad,2025-08-28,3.7
C00920,64,Male,Delhi,2025-10-15,3.0
C00921,39,Male,Hyderabad,2025-08-08,4.4
C00922,51,Male,Mumbai,2026-02-20,4.7
C00923,64,Male,Hyderabad,2025-07-05,3.3
C00924,25,Male,Delhi,2026-05-03,3.3
C00925,57,Male,Bangalore,2025-07-25,4.6
C00926,61,Female,Delhi,2024-07-20,4.2
C00927,36,Male,Bangalore,2024-12-12,3.1
C00928,59,Female,Chennai,2025-05-13,4.2
C00929,58,Female,Delhi,2025-10-27,3.6
C00930,54,Female,Delhi,2023-11-23,3.7
C00931,23,Female,Mumbai,2024-07-05,4.5
C00932,43,Male,Hyderabad,2025-11-13,4.6
C00933,51,Female,Bangalore,2024-02-25,3.8
C00934,62,Male,Bangalore,2024-01-08,4.9
C00935,23,Male,Mumbai,2025-03-30,3.8
C00936,54,Female,Mumbai,2026-07-16,4.5
C00937,50,Male,Hyderabad,2025-03-20,4.0
C00938,39,Male,Hyderabad,2026-05-14,4.8
C00939,38,Female,Delhi,2026-02-12,4.8
C00940,23,Female,Chennai,2024-05-24,3.2
C00941,23,Female,Hyderabad,2026-02-05,4.9
C00942,21,Male,Mumbai,2025-01-26,4.7
C00943,47,Female,Hyderabad,2026-01-16,4.6
C00944,28,Male,Bangalore,2025-11-12,3.4
C00945,47,Female,Chennai,2024-08-22,4.6
C00946,48,Female,Delhi,2023-12-21,4.7
C00947,41,Female,Bangalore,2026-07-07,3.6
C00948,26,Female,Bangalore,2024-01-18,4.9
C00949,20,Male,Chennai,2026-07-11,3.1
C00950,48,Female,Delhi,2026-03-16,3.3
C00951,57,Female,Mumbai,2025-10-18,4.1
C00952,54,Male,Delhi,2026-07-26,4.2
C00953,53,Female,Hyderabad,2026-07-12,4.3
C00954,41,Male,Bangalore,2026-01-14,3.0
C00955,48,Female,Hyderabad,2024-09-20,4.9
C00956,23,Female,Mumbai,2025-12-30,3.1
C00957,19,Female,Hyderabad,2023-09-01,3.3
C00958,37,Male,Delhi,2025-03-27,3.0
C00959,45,Female,Hyderabad,2024-12-27,4.1
C00960,28,Female,Mumbai,2025-08-23,4.9
C00961,21,Female,Mumbai,2025-08-22,4.3
C00962,32,Male,Mumbai,2025-05-18,4.6
C00963,23,Male,Delhi,2026-02-03,3.0
C00964,47,Female,Mumbai,2026-06-12,4.1
C00965,55,Male,Bangalore,2023-12-13,3.9
C00966,19,Female,Mumbai,2024-04-29,4.0
C00967,32,Female,Hyderabad,2023-09-13,3.1
C00968,28,Female,Hyderabad,2026-04-12,4.4
C00969,25,Female,Hyderabad,2025-04-23,4.0
C00970,43,Female,Delhi,2026-05-16,4.5
C00971,62,Male,Hyderabad,2024-04-15,4.0
C00972,61,Male,Delhi,2023-10-25,3.3
C00973,22,Male,Delhi,2026-02-04,4.3
C00974,23,Male,Mumbai,2026-05-09,3.3
C00975,43,Female,Bangalore,2024-07-13,4.7
C00976,21,Female,Mumbai,2024-11-06,4.2
C00977,36,Female,Mumbai,2024-01-17,3.3
C00978,37,Female,Delhi,2026-06-19,4.9
C00979,50,Other,Delhi,2024-07-15,4.0
C00980,37,Female,Hyderabad,2025-02-06,3.1
C00981,29,Female,Hyderabad,2023-12-01,4.3
C00982,64,Female,Mumbai,2026-04-15,3.5
C00983,18,Male,Chennai,2024-01-12,4.6
C00984,43,Male,Chennai,2024-12-26,4.6
C00985,31,Male,Hyderabad,2025-08-20,5.0
C00986,55,Female,Chennai,2025-11-08,4.0
C00987,54,Female,Hyderabad,2026-06-18,3.9
C00988,28,Male,Delhi,2024-11-18,4.5
C00989,53,Male,Mumbai,2025-11-07,3.3
C00990,30,Female,Bangalore,2024-02-02,4.1
C00991,60,Male,Mumbai,2024-11-13,4.1
C00992,20,Male,Hyderabad,2023-12-03,3.2
C00993,50,Female,Hyderabad,2025-02-03,3.8
C00994,23,Male,Mumbai,2024-11-06,4.7
C00995,27,Male,Hyderabad,2026-06-24,4.7
C00996,22,Female,Chennai,2023-09-21,3.2
C00997,40,Female,Chennai,2024-09-26,3.2
C00998,27,Female,Hyderabad,2024-12-14,3.5
C00999,61,Male,Hyderabad,2026-06-23,4.7
C01000,19,Male,Chennai,2026-03-11,3.3
C01001,30,Male,Hyderabad,2023-12-03,4.4
C01002,57,Female,Hyderabad,2025-09-06,3.2
C01003,19,Female,Mumbai,2025-04-04,4.2
C01004,37,Male,Bangalore,2026-07-23,3.7
C01005,18,Female,Chennai,2024-09-13,4.6
C01006,54,Male,Mumbai,2024-10-26,3.5
C01007,26,Male,Bangalore,2024-03-12,4.3
C01008,34,Male,Hyderabad,2023-12-28,3.5
C01009,26,Male,Hyderabad,2026-03-03,4.4
C01010,28,Female,Mumbai,2024-12-27,4.7
C01011,32,Female,Hyderabad,2025-08-12,3.3
C01012,41,Male,Delhi,2025-07-20,4.7
C01013,55,Female,Mumbai,2025-06-01,4.2
C01014,52,Male,Bangalore,2023-09-09,3.3
C01015,47,Female,Mumbai,2025-12-26,3.9
C01016,48,Female,Chennai,2024-05-09,3.3
C01017,22,Male,Mumbai,2024-01-02,4.4
C01018,61,Female,Hyderabad,2025-04-26,4.5
C01019,31,Male,Hyderabad,2023-10-31,3.2
C01020,28,Male,Delhi,2025-12-02,4.0
C01021,26,Male,Delhi,2024-03-31,4.6
C01022,51,Female,Delhi,2024-04-09,4.9
C01023,29,Female,Bangalore,2026-03-27,4.0
C01024,52,Male,Delhi,2024-08-11,4.9
C01025,52,Female,Bangalore,2024-01-25,4.1
C01026,18,Female,Delhi,2026-04-29,3.8
C01027,57,Female,Bangalore,2023-08-20,4.7
C01028,39,Female,Mumbai,2026-03-14,4.0
C01029,46,Female,Mumbai,2024-01-22,3.9
C01030,25,Male,Hyderabad,2024-01-06,4.0
C01031,28,Male,Bangalore,2024-05-17,4.7
C01032,58,Other,Chennai,2024-02-24,4.7
C01033,54,Male,Hyderabad,2025-08-10,3.8
C01034,31,Other,Mumbai,2023-09-14,3.7
C01035,47,Female,Bangalore,2023-09-02,4.0
C01036,52,Male,Delhi,2025-12-29,4.1
C01037,38,Male,Chennai,2024-05-03,3.5
C01038,54,Male,Mumbai,2024-08-05,4.6
C01039,22,Female,Hyderabad,2024-02-23,4.0
C01040,36,Male,Bangalore,2023-10-13,3.7
C01041,31,Male,Chennai,2025-11-06,3.2
C01042,43,Male,Bangalore,2025-03-15,3.5
C01043,21,Male,Delhi,2025-11-11,4.9
C01044,42,Female,Hyderabad,2025-01-19,3.6
C01045,62,Male,Bangalore,2025-12-16,3.3
C01046,59,Female,Mumbai,2025-03-01,3.9
C01047,42,Male,Hyderabad,2023-12-14,3.6
C01048,35,Male,Mumbai,2025-02-19,3.1
C01049,57,Male,Bangalore,2026-06-18,3.6
C01050,25,Male,Hyderabad,2023-10-03,4.1
C01051,56,Other,Mumbai,2025-12-22,4.1
C01052,57,Female,Delhi,2026-03-24,3.7
C01053,31,Male,Delhi,2025-03-10,3.9
C01054,49,Female,Bangalore,2024-12-31,4.9
C01055,55,Male,Hyderabad,2026-07-08,3.8
C01056,50,Male,Chennai,2023-10-22,3.5
C01057,40,Other,Hyderabad,2025-01-22,3.5
C01058,32,Female,Delhi,2024-10-30,3.9
C01059,50,Other,Mumbai,2025-09-06,4.5
C01060,42,Male,Chennai,2025-02-04,3.4
C01061,34,Female,Bangalore,2026-05-10,4.4
C01062,50,Male,Chennai,2023-11-05,3.0
C01063,64,Male,Bangalore,2023-11-13,3.8
C01064,19,Female,Chennai,2025-06-13,4.6
C01065,31,Male,Bangalore,2023-10-27,3.7
C01066,57,Female,Bangalore,2024-06-13,4.1
C01067,57,Female,Chennai,2025-07-10,3.4
C01068,56,Male,Chennai,2025-04-08,4.5
C01069,23,Female,Bangalore,2024-08-07,3.1
C01070,23,Female,Delhi,2026-08-11,4.7
C01071,20,Male,Chennai,2025-03-20,3.4
C01072,24,Female,Hyderabad,2024-12-26,4.7
C01073,25,Female,Mumbai,2025-06-10,3.7
C01074,59,Male,Bangalore,2023-12-03,4.4
C01075,32,Female,Bangalore,2025-09-24,3.6
C01076,64,Other,Mumbai,2026-03-08,4.8
C01077,46,Male,Delhi,2025-07-30,3.3
C01078,50,Female,Mumbai,2025-12-06,3.4
C01079,47,Male,Chennai,2025-10-15,4.0
C01080,56,Female,Mumbai,2024-04-08,3.2
C01081,44,Female,Bangalore,2024-12-23,3.4
